,CODIGO DEP,DEPARTAMENTO,CODIGO MUN,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUP DE CULTIVO,CULTIVO,DESAGREGACION REGIONAL Y/O SISTEMA PRODUCTIVO,YEAR,PERIODO,Area Sembrada (ha),Area Cosechada (ha),Produccion (t),Rendimiento (t/ha),ESTADO FISICO PRODUCCION,NOMBRE CIENTIFICO,CICLO DE CULTIVO
2951,63,QUINDIO,63111,BUENAVISTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,13,13,118,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2952,66,RISARALDA,66001,PEREIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,780,406,6090,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2953,66,RISARALDA,66045,APIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,208,132,2112,16,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2954,66,RISARALDA,66682,SANTA ROSA DE CABAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,185,104,1035,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2955,66,RISARALDA,66440,MARSELLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,164,159,954,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2956,66,RISARALDA,66088,BELEN DE UMBRIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,139,97,970,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2957,66,RISARALDA,66075,BALBOA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,129,93,1302,14,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2958,66,RISARALDA,66318,GUATICA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,127,7,73,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2959,66,RISARALDA,66170,DOS QUEBRADAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,90,45,475,10.56,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2960,66,RISARALDA,66594,QUINCHIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,80,39,472,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2961,66,RISARALDA,66687,SANTUARIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,48,18,156,8.81,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2962,66,RISARALDA,66383,LA CELIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,42,39,270,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2963,66,RISARALDA,66400,LA VIRGINIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,12,12,143,12.4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2964,66,RISARALDA,66456,MISTRATO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,6,4,40,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2965,68,SANTANDER,68235,EL CARMEN DE CHUCURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,1520,1300,3900,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2966,68,SANTANDER,68318,GUACA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,1520,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2967,68,SANTANDER,68615,RIONEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,1120,451,4059,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2968,68,SANTANDER,68385,LANDAZURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,545,515,4120,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2969,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,496,459,3213,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2970,68,SANTANDER,68229,CURITI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,280,150,717,4.78,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2971,68,SANTANDER,68406,LEBRIJA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,150,50,600,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2972,68,SANTANDER,68255,EL PLAYON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,120,85,765,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2973,68,SANTANDER,68745,SIMACOTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,61,38,152,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2974,68,SANTANDER,68092,BETULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,44,40,360,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2975,68,SANTANDER,68444,MATANZA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,40,13,100,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2976,68,SANTANDER,68051,ARATOCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,30,10,200,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2977,68,SANTANDER,68271,FLORIAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,25,18,144,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2978,68,SANTANDER,68547,PIEDECUESTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,25,20,240,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2979,68,SANTANDER,68820,TONA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,25,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2980,68,SANTANDER,68872,VILLANUEVA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,25,15,60,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2981,68,SANTANDER,68079,BARICHARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,23,17,340,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2982,68,SANTANDER,68190,CIMITARRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,22,10,85,8.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2983,68,SANTANDER,68895,ZAPATOCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,20,20,80,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2984,68,SANTANDER,68209,CONFINES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,17,7,28,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2985,68,SANTANDER,68684,SAN JOSE DE MIRANDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,14,13,78,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2986,68,SANTANDER,68207,CONCEPCION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,13,9,108,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2987,68,SANTANDER,68001,BUCARAMANGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,12,7,63,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2988,68,SANTANDER,68250,EL PEÑON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,12,10,100,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2989,68,SANTANDER,68679,SAN GIL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,12,5,75,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2990,68,SANTANDER,68370,JORDAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,11,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2991,68,SANTANDER,68432,MALAGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,10,5,43,8.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2992,68,SANTANDER,68686,SAN MIGUEL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,10,10,70,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2993,68,SANTANDER,68780,SURATA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,10,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2994,68,SANTANDER,68160,CEPITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,9,9,36,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2995,68,SANTANDER,68320,GUADALUPE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,9,9,54,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2996,68,SANTANDER,68425,MACARAVITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,8,5,35,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2997,68,SANTANDER,68217,COROMORO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,5,3,15,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2998,68,SANTANDER,68720,SANTA HELENA DEL OPON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,5,5,35,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
2999,68,SANTANDER,68147,CAPITANEJO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,4,1,4,3.7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3000,68,SANTANDER,68755,SOCORRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,4,4,16,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3001,68,SANTANDER,68245,EL GUACAMAYO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,4,3,23,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3002,70,SUCRE,70508,OVEJAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,538,430,3010,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3003,70,SUCRE,70230,CHALAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,60,45,801,18,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3004,70,SUCRE,70204,COLOSO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,50,48,288,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3005,70,SUCRE,70221,COVEÑAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,1,1,4,8.49,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3006,73,TOLIMA,73283,FRESNO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,5995,5995,23980,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3007,73,TOLIMA,73443,MARIQUITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,1084,1079,8632,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3008,73,TOLIMA,73270,FALAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,863,527,5270,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3009,73,TOLIMA,73026,ALVARADO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,638,566,4528,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3010,73,TOLIMA,73624,ROVIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,402,348,3410,9.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3011,73,TOLIMA,73520,PALOCABILDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,380,313,1409,4.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3012,73,TOLIMA,73347,HERVEO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,230,230,2300,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3013,73,TOLIMA,73411,LIBANO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,175,134,938,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3014,73,TOLIMA,73504,ORTEGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,175,160,960,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3015,73,TOLIMA,73152,CASABIANCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,153,149,1490,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3016,73,TOLIMA,73861,VENADILLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,149,149,1192,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3017,73,TOLIMA,73408,LERIDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,140,110,550,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3018,73,TOLIMA,73678,SAN LUIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,130,110,1320,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3019,73,TOLIMA,73067,ATACO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,123,116,348,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3020,73,TOLIMA,73616,RIOBLANCO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,121,121,1634,13.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3021,73,TOLIMA,73675,SAN ANTONIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,110,80,200,2.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3022,73,TOLIMA,73168,CHAPARRAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,106,86,516,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3023,73,TOLIMA,73870,VILLAHERMOSA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,104,100,1000,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3024,73,TOLIMA,73043,ANZOATEGUI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,100,35,350,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3025,73,TOLIMA,73349,HONDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,80,80,880,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3026,73,TOLIMA,73555,PLANADAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,55,52,260,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3027,73,TOLIMA,73001,IBAGUE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,30,22,220,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3028,73,TOLIMA,73055,ARMERO (GUAYABAL),FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,28,28,78,2.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3029,73,TOLIMA,73854,VALLE DE SAN JUAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,15,12,96,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3030,76,VALLE DEL CAUCA,76736,SEVILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,320,320,9600,30,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3031,76,VALLE DEL CAUCA,76122,CAICEDONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,312,275,3300,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3032,76,VALLE DEL CAUCA,76054,ARGELIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,303,268,3481,13,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3033,76,VALLE DEL CAUCA,76520,PALMIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,133,65,652,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3034,76,VALLE DEL CAUCA,76845,ULLOA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,82,82,1223,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3035,76,VALLE DEL CAUCA,76828,TRUJILLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,74,62,434,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3036,76,VALLE DEL CAUCA,76233,DAGUA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,71,65,845,13,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3037,76,VALLE DEL CAUCA,76606,RESTREPO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,60,42,336,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3038,76,VALLE DEL CAUCA,76246,EL CAIRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,56,35,193,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3039,76,VALLE DEL CAUCA,76248,EL CERRITO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,52,40,400,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3040,76,VALLE DEL CAUCA,76318,GUACARI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,48,48,432,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3041,76,VALLE DEL CAUCA,76100,BOLIVAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,47,42,210,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3042,76,VALLE DEL CAUCA,76863,VERSALLES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,46,40,79,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3043,76,VALLE DEL CAUCA,76020,ALCALA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,45,45,315,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3044,76,VALLE DEL CAUCA,76041,ANSERMANUEVO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,44,40,200,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3045,76,VALLE DEL CAUCA,76890,YOTOCO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,41,39,585,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3046,76,VALLE DEL CAUCA,76403,LA VICTORIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,39,15,150,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3047,76,VALLE DEL CAUCA,76892,YUMBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,37,34,498,14.65,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3048,76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,32,24,360,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3049,76,VALLE DEL CAUCA,76243,EL AGUILA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,31,15,69,4.6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3050,76,VALLE DEL CAUCA,76616,RIOFRIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,31,17,170,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3051,76,VALLE DEL CAUCA,76622,ROLDANILLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,29,26,260,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3052,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,27,27,270,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3053,76,VALLE DEL CAUCA,76497,OBANDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,27,21,204,9.9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3054,76,VALLE DEL CAUCA,76036,ANDALUCIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,25,25,250,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3055,76,VALLE DEL CAUCA,76869,VIJES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,25,19,190,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3056,76,VALLE DEL CAUCA,76147,CARTAGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,21,18,182,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3057,76,VALLE DEL CAUCA,76400,LA UNION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,21,12,248,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3058,76,VALLE DEL CAUCA,76670,SAN PEDRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,21,19,175,9.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3059,76,VALLE DEL CAUCA,76111,BUGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,13,10,80,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3060,76,VALLE DEL CAUCA,76834,TULUA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,13,12,96,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3061,76,VALLE DEL CAUCA,76823,TORO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,12,12,108,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3062,76,VALLE DEL CAUCA,76275,FLORIDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,9,6,90,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3063,76,VALLE DEL CAUCA,76250,EL DOVIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,7,4,32,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3064,76,VALLE DEL CAUCA,76364,JAMUNDI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,6,6,48,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3065,76,VALLE DEL CAUCA,76001,CALI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,4,2,10,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3066,76,VALLE DEL CAUCA,76563,PRADERA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,2,2,20,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3067,99,VICHADA,99524,LA PRIMAVERA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2015,2015,4,2,5,3.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3068,91,AMAZONAS,91540,PUERTO NARIÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,22,22,143,6.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3069,91,AMAZONAS,91001,LETICIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,13,13,65,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3070,5,ANTIOQUIA,5756,SONSON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,2190,785,11775,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3071,5,ANTIOQUIA,5847,URRAO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,2152,216,7539,34.9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3072,5,ANTIOQUIA,5679,SANTA BARBARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,710,685,5480,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3073,5,ANTIOQUIA,5607,RETIRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,607,242,4840,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3074,5,ANTIOQUIA,5541,PEÑOL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,579,400,4800,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3075,5,ANTIOQUIA,5002,ABEJORRAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,486,416,4992,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3076,5,ANTIOQUIA,5376,LA CEJA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,372,362,2896,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3077,5,ANTIOQUIA,5318,GUARNE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,366,290,2610,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3078,5,ANTIOQUIA,5837,TURBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,336,128,1280,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3079,5,ANTIOQUIA,5674,SAN VICENTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,295,205,2255,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3080,5,ANTIOQUIA,5440,MARINILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,247,116,812,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3081,5,ANTIOQUIA,5697,SANTUARIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,213,173,1038,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3082,5,ANTIOQUIA,5615,RIONEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,180,180,1800,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3083,5,ANTIOQUIA,5030,AMAGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,129,129,1290,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3084,5,ANTIOQUIA,5368,JERICO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,126,90,900,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
